"Step","colu - train/loss","colu - train/loss__MIN","colu - train/loss__MAX","relu - train/loss","relu - train/loss__MIN","relu - train/loss__MAX"
"528","0.14444100856781006","0.14444100856781006","0.14444100856781006","0.1444055438041687","0.1444055438041687","0.1444055438041687"
"529","0.14498597383499146","0.14498597383499146","0.14498597383499146","0.1450023502111435","0.1450023502111435","0.1450023502111435"
"530","0.14488457143306732","0.14488457143306732","0.14488457143306732","0.14484208822250366","0.14484208822250366","0.14484208822250366"
"531","0.14464512467384338","0.14464512467384338","0.14464512467384338","0.14458371698856354","0.14458371698856354","0.14458371698856354"
"532","0.1457904428243637","0.1457904428243637","0.1457904428243637","0.14574924111366272","0.14574924111366272","0.14574924111366272"
"533","0.14449629187583923","0.14449629187583923","0.14449629187583923","0.14451204240322113","0.14451204240322113","0.14451204240322113"
"534","0.14757230877876282","0.14757230877876282","0.14757230877876282","0.14741984009742737","0.14741984009742737","0.14741984009742737"
"535","0.1458718627691269","0.1458718627691269","0.1458718627691269","0.14590658247470856","0.14590658247470856","0.14590658247470856"
"536","0.14434891939163208","0.14434891939163208","0.14434891939163208","0.14445613324642181","0.14445613324642181","0.14445613324642181"
"537","0.14553526043891907","0.14553526043891907","0.14553526043891907","0.1455828696489334","0.1455828696489334","0.1455828696489334"
"539","0.1450844258069992","0.1450844258069992","0.1450844258069992","0.1451483815908432","0.1451483815908432","0.1451483815908432"
"540","0.14469894766807556","0.14469894766807556","0.14469894766807556","0.1448248028755188","0.1448248028755188","0.1448248028755188"
"541","0.14623567461967468","0.14623567461967468","0.14623567461967468","0.1463523805141449","0.1463523805141449","0.1463523805141449"
"542","0.14435264468193054","0.14435264468193054","0.14435264468193054","0.1443537473678589","0.1443537473678589","0.1443537473678589"
"543","0.14566250145435333","0.14566250145435333","0.14566250145435333","0.14571289718151093","0.14571289718151093","0.14571289718151093"
"544","0.14578109979629517","0.14578109979629517","0.14578109979629517","0.14571671187877655","0.14571671187877655","0.14571671187877655"
"545","0.14531661570072174","0.14531661570072174","0.14531661570072174","0.1453256905078888","0.1453256905078888","0.1453256905078888"
"546","0.14462091028690338","0.14462091028690338","0.14462091028690338","0.14465086162090302","0.14465086162090302","0.14465086162090302"
"547","0.14463937282562256","0.14463937282562256","0.14463937282562256","0.14455650746822357","0.14455650746822357","0.14455650746822357"
"548","0.14612296223640442","0.14612296223640442","0.14612296223640442","0.14605441689491272","0.14605441689491272","0.14605441689491272"
